"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
891.555555555556,-12.9318558900259,-0.89241535927421,-0.799591684059253,-0.851895773818304,-0.869522744239181,-0.872728051536327,-0.875871053457386
891.777777777778,-12.964625020098,-0.911750029244037,-0.817091188745239,-0.870459087727086,-0.895849794325768,-0.896273281940069,-0.901002784899434
892,-12.9948126103522,-0.9334511179695,-0.837049768453664,-0.891364883080837,-0.926508073214134,-0.92380026376106,-0.929853648436121
892.222222222222,-13.0215146900724,-0.957771975250555,-0.859702099337901,-0.914866059157946,-0.961998717087522,-0.95584243316934,-0.96294276805729
892.444444444444,-13.0440658155894,-0.985007515386681,-0.885319871958278,-0.941259989297208,-1.0028875745763,-0.993001999405493,-1.00088585127051
892.666666666667,-13.0619782852276,-1.01550299178098,-0.914218513243526,-0.970898966000068,-1.04981202219013,-1.035954314496,-1.04441199108587
892.888888888889,-13.0748855976084,-1.04966505577567,-0.946765345507327,-1.00420358431531,-1.10348728676077,-1.08545036066038,-1.09437939772729
893.111111111111,-13.0825028405063,-1.08797575619227,-0.983389530335061,-1.04167983294658,-1.16471175829998,-1.14231678643855,-1.15178576718867
893.333333333333,-13.0846139359021,-1.13101025608126,-1.0245942386285,-1.08394058113436,-1.23437058354253,-1.20745319141718,-1.21776591371014
893.555555555556,-13.0810946160971,-1.17945906063834,-1.07097160916391,-1.13173161738258,-1.31343661331633,-1.28182694559381,-1.29356605991881
893.777777777778,-13.0719788075228,-1.23415527687186,-1.1232212158241,-1.18596092382575,-1.40296755200266,-1.36646678676134,-1.38048346748839
894,-13.0575711215941,-1.29610652766697,-1.182172971155,-1.24772684925202,-1.50409795240416,-1.46245769011021,-1.47976741649991
894.222222222222,-13.0385944035796,-1.36652921136907,-1.24881567020867,-1.3183362345291,-1.61802455299804,-1.57094073274079,-1.59249945913936
894.444444444444,-13.0163351572411,-1.44687983550963,-1.32433275387431,-1.39929982088574,-1.74598341000908,-1.69312225437694,-1.7195062752351
894.666666666667,-12.9927159180364,-1.53887591378284,-1.4101473962029,-1.49229718160554,-1.88921736479792,-1.83029565104694,-1.86138451677931
894.888888888889,-12.9702042155362,-1.6445026867884,-1.50797979006027,-1.599128217458,-2.0489325949842,-1.98387571032612,-2.0186904457421
895.111111111111,-12.9514989470662,-1.76601898249872,-1.61992070776585,-1.72171099972317,-2.22624322371804,-2.15543895196197,-2.19224835809978
895.333333333333,-12.9390358349553,-1.90600359417091,-1.74852744015989,-1.86220686269378,-2.42210296441112,-2.34675413361783,-2.38342085470807
895.555555555556,-12.9344795104751,-2.06749565562951,-1.89695187644634,-2.02329844435671,-2.63722214788226,-2.55977578231349,-2.59416590823839
895.777777777778,-12.938418098123,-2.2542444057632,-2.0691171586581,-2.20853729194177,-2.87196667331486,-2.79656144702641,-2.82680271343243
896,-12.9503833193666,-2.47101281040414,-2.26996890895221,-2.42262987521614,-3.12623193887775,-3.05906126169013,-3.08352208358984
896.222222222222,-12.9691475890737,-2.72384752439927,-2.5058149419949,-2.6715942913793,-3.39927954899184,-3.34871751200248,-3.36571205350553
896.444444444444,-12.993132408009,-3.02025880676108,-2.78449546582468,-2.96279663291525,-3.68951852952626,-3.6658059983994,-3.67313340734493
896.666666666667,-13.0207657942946,-3.3692801480306,-3.11287874299272,-3.30486177595865,-3.99420890281276,-4.00846157610493,-4.0029471053035
896.888888888889,-13.0507074226598,-3.78132617609398,-3.48089724216669,-3.70734035585596,-4.30907003934301,-4.3713837376422,-4.34863096611337
897.111111111111,-13.0819410039677,-4.26761552146013,-3.86258357459368,-4.17982313296431,-4.62779982878135,-4.74436040685534,-4.6989597738294
897.333333333333,-13.1137743717125,-4.83864917876281,-4.30571875919384,-4.7299031147165,-4.94156774104344,-5.1110300161423,-5.03746008148978
897.555555555556,-13.1457923499577,-5.50076810391852,-4.84388546337243,-5.35895570379215,-5.23864683134397,-5.44870829142284,-5.34300780860682
897.777777777778,-13.1777950308805,-6.24912139103934,-5.46179049975816,-6.05426332960472,-5.50448600114166,-5.73040098504064,-5.59227249435399
898,-13.209739419429,-7.05488877395983,-6.13242378208024,-6.77643118133017,-5.72262643094058,-5.92973808193126,-5.7641579822076
898.222222222222,-13.2416916894527,-7.84669143429223,-6.80831013816099,-7.44521891974758,-5.87678542770956,-6.02797719003196,-5.84513859377487
898.444444444444,-13.2737912266563,-8.49729095910351,-7.40943495166535,-7.93909766747879,-5.95400214375297,-6.02007484550034,-5.83318951426216
898.666666666667,-13.3062249052334,-8.84901324465988,-7.82861148351772,-8.13531840527299,-5.9480090437338,-5.91632204735773,-5.73821092956807
898.888888888889,-13.3392092141732,-8.80263232222503,-7.96997880403554,-7.98629955420855,-5.86143321020951,-5.7385652173505,-5.57877649005754
899.111111111111,-13.3729779091927,-8.39812696148735,-7.80633408525105,-7.55716257620242,-5.70568689210458,-5.51349305756021,-5.37710125993921
